run_name,overall,total_illegal_ratio,musical,clothing accessory,electronic device,sports equipment,home appliance,game,tool,piece of women's clothing,vehicle,animal,outerwear,piece of jewelry,farm animal,mammal,hardware item,garden tool,body part,dessert,weapon,furniture,school supply,construction equipment,container,toy,medical equipment,breakfast food,vegetable,source of light,scientific equipment,arts and crafts item,food,drink,insect,candy,item of clothing,condiment,fruit,bird,kitchen tool,home decor item,safety equipment,sea animal,watercraft,seafood,office supply item,personal hygiene item,kitchen appliance,footwear,plant,protective clothing item,car part,fastener,headwear
align-dinosiglip+1b-things+hyp-abl50-42,0.9970681100586378,0.0,0.9906542056074766,1.0,0.9823008849557522,1.0,0.9848484848484848,0.9876543209876544,1.0,1.0,1.0,0.9949494949494948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986842105263158,1.0,0.9863013698630136,0.9950738916256158,1.0,0.989010989010989,1.0,1.0,0.9891304347826086,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl10-42,0.9957166896129724,0.0,1.0,0.9815668202764976,0.9933554817275748,0.9887005649717514,0.9873949579831932,0.9894736842105264,0.9919354838709676,1.0,0.9971910112359552,1.0,0.994475138121547,1.0,0.9939024390243902,1.0,0.9886039886039886,1.0,0.9921259842519684,0.9955555555555556,0.9844357976653696,1.0,0.9953271028037384,0.985981308411215,0.9923469387755102,0.9956521739130436,1.0,1.0,1.0,1.0,1.0,1.0,0.998803827751196,0.9906103286384976,0.9941520467836256,0.9902912621359224,1.0,1.0,0.995575221238938,1.0,1.0,1.0,1.0,0.9949748743718592,1.0,1.0,1.0,0.9947643979057592,0.994535519125683,1.0,0.9961538461538462,0.9741935483870968,0.9901960784313726,1.0,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl70-218,0.9975296442687748,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857144,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0
align-dinov2+500m-things+hyp-abl30cat-218,0.996873667756146,0.0,1.0,,0.9971910112359552,,,,,,1.0,1.0,,0.995049504950495,,1.0,0.995049504950495,1.0,,,0.9836601307189542,0.9963898916967509,,,,0.9927272727272728,0.9886363636363636,,,0.9957264957264956,,,,1.0,,,1.0,,,,,,,,0.9956140350877192,1.0,,0.99581589958159,,1.0,0.9966442953020134,0.9844559585492229,1.0,,1.0
align-dinov2+500m-things+hyp-abl70-7-random,0.984189723320158,0.0,0.9782608695652174,1.0,1.0,0.9887640449438202,1.0,0.9767441860465116,1.0,0.96875,0.989010989010989,1.0,0.967741935483871,1.0,1.0,1.0,0.9701492537313432,1.0,1.0,0.9166666666666666,0.94,0.9574468085106383,1.0,1.0,1.0,0.975609756097561,1.0,0.9705882352941176,1.0,1.0,1.0,1.0,0.9924812030075189,0.9285714285714286,1.0,0.96,1.0,1.0,1.0,0.9666666666666668,1.0,0.9636363636363636,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,0.8,0.975609756097561,0.9714285714285714,0.935483870967742,1.0,1.0
align-siglip+500m-things+hyp-abl70-218,0.9995059288537548,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-siglip+1b-llama-chat-things+hyp-abl30-218,0.9992690058479532,0.0,1.0,0.9929078014184396,0.9949494949494948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,0.9924242424242424,0.996138996138996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993103448275862,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl30-218-random,0.989522417153996,0.0,0.9934640522875816,0.9858156028368794,0.98989898989899,0.9758064516129032,0.9652777777777778,0.9859154929577464,0.9813084112149532,1.0,0.991869918699187,1.0,1.0,0.9883720930232558,0.9891304347826086,0.9950738916256158,0.981042654028436,1.0,0.9666666666666668,0.9934640522875816,0.9814814814814816,0.986013986013986,0.9925925925925926,0.9924242424242424,0.972972972972973,0.9626865671641792,0.9944444444444444,1.0,0.9921259842519684,1.0,0.978494623655914,0.9941520467836256,1.0,0.9855072463768116,1.0,1.0,0.9961685823754788,0.9903846153846154,0.992063492063492,0.9933774834437086,0.9611650485436892,0.9825581395348836,1.0,1.0,1.0,1.0,0.9761904761904762,0.986206896551724,1.0,1.0,0.9941176470588236,1.0,0.9541984732824428,0.9831932773109244,0.9910714285714286
align-dinov2+1b-llama-chat-things+hyp-abl10-218,0.9964815664677988,0.0,1.0,1.0,0.9933554817275748,0.9915254237288136,1.0,0.9947368421052633,0.9865591397849462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914529914529916,0.9930555555555556,0.9921259842519684,0.9955555555555556,0.9883268482490272,1.0,1.0,0.985981308411215,0.9897959183673468,0.9869565217391304,0.990909090909091,1.0,1.0,1.0,0.995260663507109,1.0,0.998803827751196,0.9906103286384976,1.0,0.9951456310679612,1.0,1.0,1.0,1.0,0.9945054945054944,1.0,0.9846153846153848,1.0,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9961538461538462,0.9870967741935484,0.9950980392156864,1.0,1.0
align-dinosiglip+500m-things+hyp-abl10-7,0.997246443322625,0.0,1.0,0.9907834101382488,0.9966777408637874,0.9971751412429378,0.9957983193277312,1.0,0.9973118279569892,1.0,0.9971910112359552,1.0,1.0,1.0,1.0,0.9973753280839897,0.9971509971509972,1.0,0.968503937007874,1.0,0.9922178988326849,1.0,1.0,1.0,0.9923469387755102,0.982608695652174,0.990909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.9945054945054944,0.9961832061068704,0.9948717948717948,1.0,1.0,1.0,1.0,0.9895287958115184,1.0,1.0,0.9961538461538462,0.9806451612903224,1.0,1.0,0.9874213836477987
align-dinov2+1b-llama-things+hyp-abl10-7,0.9963285910968334,0.0,1.0,0.9723502304147466,1.0,0.9887005649717514,0.9957983193277312,0.9947368421052633,0.9973118279569892,0.9907834101382488,0.99438202247191,1.0,1.0,0.9940828402366864,0.9939024390243902,1.0,1.0,1.0,0.9921259842519684,0.9955555555555556,0.980544747081712,0.99581589958159,1.0,0.9906542056074766,0.9872448979591836,1.0,0.990909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.9953051643192488,1.0,1.0,0.9976958525345622,1.0,0.995575221238938,1.0,0.989010989010989,1.0,1.0,0.9949748743718592,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9961538461538462,0.9870967741935484,0.9950980392156864,0.9941176470588236,1.0
align-siglip+1b-llama-things+hyp-abl30-218,0.9986598440545807,0.0,1.0,0.9858156028368794,0.9949494949494948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993006993006993,0.9925925925925926,1.0,0.9884169884169884,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+1b-llama-things+hyp-abl30-7,0.9978070175438596,0.0,0.9934640522875816,1.0,0.98989898989899,0.995967741935484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,0.9934640522875816,0.9876543209876544,1.0,1.0,0.9848484848484848,0.996138996138996,1.0,0.9944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9941176470588236,1.0,0.9923664122137404,1.0,0.9821428571428572
align-siglip+1b-things+hyp-abl10-42,0.9990056600887256,0.0,1.0,0.9953917050691244,1.0,0.9971751412429378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9921259842519684,1.0,1.0,1.0,1.0,0.9953271028037384,0.9974489795918368,0.9782608695652174,1.0,1.0,1.0,1.0,0.995260663507109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9870967741935484,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl30-218,0.9969541910331384,0.0,1.0,1.0,1.0,0.995967741935484,0.9930555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995260663507109,1.0,1.0,1.0,0.9938271604938272,0.993006993006993,1.0,0.9924242424242424,0.9768339768339768,1.0,0.9888888888888888,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9903846153846154,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.9926470588235294,1.0,1.0,0.9793103448275862,1.0,1.0,0.9941176470588236,1.0,0.9923664122137404,1.0,0.9821428571428572
align-dinov2+1b-llama-chat-things+hyp-abl30cat-42,0.996873667756146,0.0,1.0,,0.99438202247191,,,,,,0.9975903614457832,0.9987357774968394,,0.995049504950495,,1.0,0.9925742574257426,1.0,,,0.977124183006536,1.0,,,,0.9963636363636365,1.0,,,0.9957264957264956,,,,0.9961538461538462,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,0.9932885906040269,0.9896373056994818,1.0,,1.0
align-dinov2+1b-llama-things+hyp-abl30cat-218,0.9964473497228932,0.0,1.0,,0.9971910112359552,,,,,,0.9975903614457832,1.0,,0.995049504950495,,1.0,0.9851485148514852,0.995049504950495,,,0.9869281045751634,1.0,,,,1.0,0.9886363636363636,,,1.0,,,,0.9961538461538462,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,0.9966442953020134,0.9844559585492229,0.9955156950672646,,0.9897435897435898
align-dinosiglip+1b-llama-things+hyp-abl50-218,0.9963915200721696,0.0,0.9906542056074766,1.0,0.991150442477876,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.958904109589041,0.9901477832512317,1.0,0.989010989010989,1.0,1.0,1.0,0.9850746268656716,0.9876543209876544,1.0,1.0,1.0,1.0,0.9928057553956836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,1.0,1.0,1.0
align-siglip+1b-llama-things+hyp-abl30-42,0.9996345029239766,0.0,1.0,0.9929078014184396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,0.996138996138996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+1b-things+hyp-abl90-7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl10-7,0.9973229310081076,0.0,0.9957446808510638,0.9861751152073732,1.0,0.9971751412429378,1.0,1.0,1.0,0.9953917050691244,1.0,1.0,1.0,0.9881656804733728,0.9939024390243902,1.0,0.9971509971509972,1.0,0.984251968503937,0.9955555555555556,0.9844357976653696,0.99581589958159,1.0,1.0,0.9897959183673468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998803827751196,1.0,1.0,0.9951456310679612,0.9976958525345622,1.0,0.995575221238938,1.0,0.9945054945054944,1.0,0.9948717948717948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961538461538462,0.9806451612903224,0.9852941176470588,1.0,1.0
align-dinosiglip+500m-things+hyp-abl30-42,0.9962231968810916,0.0,0.9934640522875816,0.9929078014184396,0.9949494949494948,0.995967741935484,1.0,1.0,1.0,1.0,1.0,1.0,0.9921259842519684,0.9883720930232558,1.0,1.0,0.995260663507109,1.0,0.9777777777777776,0.9869281045751634,0.9753086419753086,1.0,0.9925925925925926,0.9924242424242424,0.9922779922779924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982046678635548,0.9927536231884058,1.0,1.0,1.0,0.9903846153846154,1.0,1.0,1.0,1.0,1.0,1.0,0.9926470588235294,1.0,1.0,0.9724137931034482,1.0,1.0,0.9941176470588236,1.0,0.9923664122137404,0.9915966386554622,0.9910714285714286
align-dinov2+1b-llama-things+hyp-abl90-218,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.9285714285714286,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-siglip+1b-llama-things+hyp-abl30-7,0.9986598440545807,0.0,1.0,0.9929078014184396,1.0,0.995967741935484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996138996138996,0.9925373134328358,1.0,1.0,1.0,1.0,1.0,0.9941520467836256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9902912621359224,1.0,1.0,1.0,0.9852941176470588,0.986842105263158,1.0,1.0,1.0,1.0,0.9941176470588236,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl50-218,0.996617050067659,0.0,1.0,0.9861111111111112,0.991150442477876,0.9927536231884058,1.0,0.9876543209876544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9834710743801652,1.0,1.0,1.0,1.0,0.9736842105263158,1.0,0.9863013698630136,0.9950738916256158,1.0,0.989010989010989,1.0,1.0,1.0,1.0,0.9876543209876544,0.99645390070922,1.0,1.0,1.0,1.0,1.0,0.9833333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl50-7-random,0.9871447902571042,0.0,1.0,0.9722222222222222,0.9557522123893806,0.9855072463768116,0.9545454545454546,0.9753086419753086,0.9714285714285714,1.0,0.9936708860759492,0.9949494949494948,1.0,1.0,1.0,1.0,0.9669421487603306,1.0,1.0,0.9866666666666668,0.956043956043956,0.986842105263158,1.0,0.958904109589041,0.9802955665024632,0.9789473684210528,0.989010989010989,1.0,1.0,1.0,0.9701492537313432,1.0,0.99645390070922,0.9886363636363636,1.0,1.0,0.9928057553956836,1.0,1.0,0.9855072463768116,0.9661016949152542,0.9824561403508772,1.0,1.0,1.0,1.0,0.9814814814814816,1.0,0.9772727272727272,0.9534883720930232,1.0,1.0,0.984375,1.0,0.8235294117647058
align-dinov2+1b-llama-chat-things+hyp-abl90-42,0.9207317073170732,0.0,1.0,0.0,1.0,1.0,1.0,0.75,,0.7857142857142857,1.0,1.0,,0.8571428571428571,1.0,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.945945945945946,1.0,0.9333333333333332,,1.0,1.0,0.0,0.6923076923076923,0.96,0.9333333333333332,,1.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,,,0.6666666666666666,0.75,0.8333333333333334,1.0,0.8235294117647058,,1.0,1.0,1.0
align-siglip+1b-llama-things+hyp-abl70-218,0.9995059288537548,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl50-7,0.9968425800631484,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904761904761904,1.0,1.0,0.9949494949494948,1.0,1.0,1.0,1.0,0.975206611570248,1.0,1.0,1.0,0.989010989010989,1.0,1.0,0.9863013698630136,0.9950738916256158,0.9789473684210528,0.978021978021978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777776,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl10-42,0.9962521034113508,0.0,0.9957446808510638,0.9953917050691244,0.9966777408637874,0.9915254237288136,0.9957983193277312,0.9894736842105264,0.9973118279569892,0.9953917050691244,1.0,1.0,0.994475138121547,0.9881656804733728,0.9939024390243902,1.0,0.9914529914529916,1.0,0.9921259842519684,1.0,0.980544747081712,0.99581589958159,1.0,0.9813084112149532,0.9897959183673468,0.9956521739130436,1.0,1.0,1.0,0.9950980392156864,0.995260663507109,1.0,0.9976076555023924,0.9953051643192488,1.0,0.9951456310679612,0.9976958525345622,1.0,1.0,1.0,0.9835164835164836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961538461538462,0.9870967741935484,0.9901960784313726,1.0,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl30-218,0.9978070175438596,0.0,1.0,0.9858156028368794,1.0,0.995967741935484,1.0,0.9929577464788732,1.0,1.0,0.9959349593495936,1.0,1.0,1.0,0.9891304347826086,1.0,1.0,1.0,0.9888888888888888,1.0,0.9938271604938272,0.993006993006993,1.0,0.9924242424242424,0.9922779922779924,1.0,0.9944444444444444,1.0,1.0,1.0,1.0,0.9941520467836256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9941176470588236,1.0,0.9923664122137404,0.9915966386554622,0.9910714285714286
align-siglip+1b-llama-chat-things+hyp-abl70-218,0.9995059288537548,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-siglip+500m-things+hyp-abl30-218,0.9920808966861598,0.0,0.9934640522875816,0.9858156028368794,0.9949494949494948,0.995967741935484,1.0,1.0,1.0,1.0,0.9959349593495936,0.9842931937172776,1.0,0.9767441860465116,1.0,1.0,0.995260663507109,0.9883720930232558,0.9777777777777776,1.0,0.9938271604938272,0.993006993006993,1.0,1.0,0.9884169884169884,1.0,0.9944444444444444,0.9834710743801652,1.0,0.934959349593496,1.0,0.9707602339181286,0.9982046678635548,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,0.9735099337748344,1.0,0.9883720930232558,1.0,1.0,1.0,0.986842105263158,1.0,0.9793103448275862,1.0,1.0,0.9941176470588236,0.981132075471698,0.9694656488549618,0.9411764705882352,1.0
align-siglip+500m-things+hyp-abl30-7,0.9986598440545807,0.0,1.0,0.9858156028368794,1.0,0.995967741935484,1.0,1.0,1.0,1.0,0.9959349593495936,0.9973821989528796,1.0,0.9883720930232558,1.0,1.0,0.995260663507109,1.0,1.0,1.0,1.0,1.0,1.0,0.9924242424242424,0.996138996138996,1.0,0.9944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9902912621359224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl30cat-7,0.9963052437118092,0.0,0.996309963099631,,0.9971910112359552,,,,,,1.0,1.0,,0.9851485148514852,,1.0,0.9975247524752476,1.0,,,0.9869281045751634,1.0,,,,0.9927272727272728,0.9962121212121212,,,1.0,,,,0.9923076923076924,,,1.0,,,,,,,,0.9956140350877192,1.0,,0.9832635983263598,,1.0,0.9966442953020134,0.9896373056994818,0.9910313901345292,,0.9948717948717948
align-siglip+1b-things+hyp-abl30-7,0.9989035087719298,0.0,0.9934640522875816,0.9929078014184396,1.0,1.0,1.0,0.9929577464788732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,0.9922779922779924,0.9925373134328358,1.0,1.0,1.0,1.0,0.989247311827957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986842105263158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl70-218,0.9980237154150198,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989010989010989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl70-42,0.983201581027668,0.0,0.9782608695652174,0.9166666666666666,0.9846153846153848,1.0,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9701492537313432,1.0,1.0,1.0,0.98,1.0,1.0,0.9318181818181818,0.9565217391304348,0.926829268292683,1.0,1.0,1.0,1.0,0.8928571428571429,1.0,0.9849624060150376,0.9523809523809524,0.9705882352941176,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9565217391304348,1.0,1.0,1.0,0.967741935483871,0.9444444444444444,1.0
align-dinosiglip+1b-llama-things+hyp-abl10-218,0.9976288817500384,0.0,0.9957446808510638,0.9907834101382488,0.9966777408637874,0.9971751412429378,1.0,0.9842105263157894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9921259842519684,0.9955555555555556,0.9883268482490272,1.0,1.0,0.9953271028037384,0.9948979591836736,0.991304347826087,0.990909090909091,1.0,1.0,1.0,1.0,1.0,0.998803827751196,1.0,1.0,1.0,1.0,1.0,0.995575221238938,1.0,0.989010989010989,0.9961832061068704,1.0,1.0,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9961538461538462,0.9806451612903224,0.9950980392156864,1.0,1.0
align-siglip+1b-things+hyp-abl10-7,0.9990056600887256,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907834101382488,1.0,1.0,0.994475138121547,1.0,1.0,1.0,0.9971509971509972,1.0,1.0,1.0,0.9961089494163424,1.0,1.0,1.0,0.9974489795918368,1.0,0.9954545454545456,1.0,1.0,1.0,0.995260663507109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947643979057592,0.994535519125683,1.0,0.9961538461538462,0.9870967741935484,1.0,1.0,1.0
align-dinosiglip+1b-llama-things+hyp-abl50-42,0.997744700045106,0.0,1.0,1.0,1.0,0.9927536231884058,1.0,0.9876543209876544,1.0,0.987012987012987,1.0,0.9949494949494948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,1.0,1.0,0.989010989010989,1.0,1.0,1.0,0.9701492537313432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9871794871794872,1.0,1.0,0.9878048780487804,1.0,1.0,1.0,1.0
align-siglip+500m-things+hyp-abl10-7,0.9983937586048646,0.0,1.0,0.9907834101382488,0.9966777408637874,0.9971751412429378,0.9957983193277312,0.9947368421052633,1.0,0.9953917050691244,1.0,1.0,1.0,0.9940828402366864,1.0,1.0,1.0,1.0,0.968503937007874,1.0,1.0,1.0,1.0,1.0,0.9974489795918368,0.9956521739130436,1.0,1.0,1.0,1.0,0.995260663507109,0.9959514170040484,1.0,1.0,1.0,1.0,1.0,1.0,0.995575221238938,1.0,1.0,1.0,0.9948717948717948,0.9949748743718592,1.0,1.0,1.0,1.0,1.0,0.994475138121547,1.0,0.9935483870967742,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl30-7-random,0.9908625730994152,0.0,0.9738562091503268,0.9858156028368794,0.98989898989899,0.9919354838709676,0.9791666666666666,0.9788732394366196,0.985981308411215,0.9925925925925926,0.991869918699187,0.9973821989528796,0.9921259842519684,0.9767441860465116,1.0,0.9950738916256158,0.976303317535545,1.0,0.9888888888888888,0.9869281045751634,0.9876543209876544,1.0,0.9925925925925926,0.9924242424242424,0.9884169884169884,0.9850746268656716,0.9833333333333332,1.0,0.9921259842519684,0.991869918699187,0.989247311827957,0.9766081871345028,0.9982046678635548,0.9855072463768116,0.9906542056074766,1.0,1.0,0.9903846153846154,0.984126984126984,1.0,0.9805825242718448,0.994186046511628,1.0,1.0,0.9852941176470588,1.0,1.0,0.986206896551724,1.0,0.981981981981982,1.0,0.9905660377358492,0.9770992366412212,0.9915966386554622,1.0
align-dinov2+1b-llama-chat-things+hyp-abl40cat-7,0.995091477019188,0.0,,0.9855072463768116,0.99438202247191,,,,0.9978260869565218,,0.9951807228915662,,1.0,,,,,,0.9874213836477987,,0.9803921568627452,0.9963898916967509,,,,,,,,,,0.9965986394557824,1.0,,,,,,0.9961089494163424,,0.9912280701754386,,,,,,,,,,,,,1.0,
align-dinov2+1b-llama-things+hyp-abl50-42,0.9963915200721696,0.0,1.0,1.0,1.0,0.9927536231884058,0.9848484848484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917355371900828,1.0,1.0,1.0,0.978021978021978,1.0,1.0,0.9863013698630136,0.9852216748768472,0.9894736842105264,0.989010989010989,1.0,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,0.9871794871794872,1.0,0.9767441860465116,0.9878048780487804,1.0,1.0,1.0,1.0
