run_name,overall,total_illegal_ratio,body part,animal,clothing accessory,electronic device,home appliance,game,furniture,piece of women's clothing,car part,footwear,watercraft,vegetable,outerwear,food,weapon,piece of jewelry,farm animal,plant,garden tool,fruit,source of light,dessert,item of clothing,drink,bird,container,arts and crafts item,kitchen appliance,headwear,school supply,kitchen tool,candy,safety equipment,tool,vehicle,fastener,mammal,hardware item,musical,sports equipment,seafood,insect,office supply item,protective clothing item,medical equipment,home decor item,construction equipment,toy,condiment,personal hygiene item,breakfast food,scientific equipment,sea animal
align-dinosiglip+500m-things+hyp-abl40cat-shuffled-218,0.9849889624724062,0.0,0.9875,,0.989247311827957,0.9945054945054944,,,0.9825174825174824,,,,,,0.9910313901345292,0.9844206426484908,0.9968051118210862,,,,,0.9918032786885246,,,,,,,0.9791666666666666,,,,0.9834710743801652,,,0.9767441860465116,0.9832134292565948,0.9672897196261684,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl10-local-shuffled-7,0.9970229007633588,0.0,0.9846153846153848,1.0,0.9863013698630136,0.9935275080906149,0.9956896551724138,0.9947916666666666,0.9958333333333332,0.9953703703703703,1.0,1.0,1.0,1.0,0.9948186528497408,0.998812351543943,0.9961977186311788,1.0,1.0,1.0,0.9856115107913668,0.995575221238938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0,0.9895287958115184,0.9973045822102424,1.0,0.9883720930232558,1.0,0.9971988795518208,1.0,0.9971830985915492,1.0,1.0,1.0,1.0,0.9863636363636364,0.9922178988326849,1.0,0.9780701754385964,1.0,1.0,1.0,0.9807692307692308,1.0
align-dinov2+500m-things+hyp-abl30cat-shuffled-42,0.9867747440273038,0.0,,0.9932885906040269,,0.9835164835164836,,,0.9825174825174824,,0.9957081545064378,0.9954545454545456,0.9661016949152542,,,,0.987220447284345,0.9801980198019802,,0.9965753424657534,0.9738219895287958,,0.9914893617021276,,0.982421875,0.9888475836431226,,,,,0.9897435897435898,,,,,,0.9832134292565948,,0.9934640522875816,0.9903147699757868,0.9774436090225564,,0.9748743718592964,,,1.0,0.9881889763779528,,,0.989010989010989,,0.9760956175298804,,,
align-dinov2+1b-llama-chat-things+hyp-abl30-local-shuffled-42,0.9969482421875,0.0,1.0,1.0,0.9927536231884058,0.9950980392156864,0.9928057553956836,0.9929078014184396,1.0,1.0,0.9772727272727272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9886363636363636,1.0,1.0,1.0,0.9916666666666668,0.9935064935064936,1.0,1.0,1.0,0.9923076923076924,0.9937888198757764,1.0,1.0,0.9918032786885246,1.0,1.0,0.992063492063492,0.9952153110047848,1.0,0.991150442477876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916666666666668,0.9883720930232558,1.0,0.9844961240310076,1.0,0.9905660377358492,0.9933774834437086,1.0,0.99009900990099,1.0
align-dinov2+1b-things+hyp-abl30-local-shuffled-218,0.9967041015625,0.0,1.0,1.0,0.9855072463768116,0.9901960784313726,0.9928057553956836,1.0,0.993006993006993,1.0,0.9924242424242424,1.0,1.0,1.0,1.0,0.9982046678635548,0.9938650306748468,1.0,0.9886363636363636,1.0,0.9875,0.984,1.0,1.0,1.0,1.0,1.0,0.9884615384615384,0.9875776397515528,1.0,1.0,1.0,1.0,1.0,1.0,0.9904306220095692,1.0,1.0,1.0,0.9903846153846154,1.0,0.9917355371900828,1.0,1.0,1.0,1.0,0.994186046511628,1.0,1.0,1.0,1.0,0.9933774834437086,1.0,0.99009900990099,1.0
align-dinov2+1b-llama-things+hyp-abl20cat-shuffled-42,0.9883744237322108,0.0,1.0,0.9906040268456376,0.971326164874552,0.9917582417582418,0.9818840579710144,1.0,0.9825174825174824,0.9883720930232558,0.9871244635193132,0.9954545454545456,0.9872881355932204,0.9933110367892976,0.9955156950672646,0.988315481986368,0.9968051118210862,0.99009900990099,0.9908256880733946,0.9965753424657534,0.9895287958115184,0.9877049180327868,0.9744680851063828,0.9710144927536232,0.98046875,0.9925650557620818,0.9853479853479854,0.9868995633187772,0.9791666666666666,0.9954128440366972,1.0,0.9781659388646288,0.9917355371900828,1.0,0.9919678714859438,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-things+hyp-abl10-shuffled-42,0.9881919950927772,0.0,0.992248062015504,0.9903069466882068,0.9954954954954957,0.9904458598726116,0.991701244813278,1.0,0.9796747967479674,0.9819004524886876,0.9906976744186048,0.9776536312849162,0.984126984126984,0.9868995633187772,1.0,0.9916963226571768,0.9846743295019156,0.9883720930232558,0.9869281045751634,0.9921259842519684,0.9847328244274808,0.981132075471698,0.9852941176470588,0.9774774774774776,0.9883720930232558,0.9953488372093025,0.9878542510121456,0.9847328244274808,0.9790794979079498,0.9891891891891892,1.0,0.9901960784313726,0.9948186528497408,1.0,1.0,0.992084432717678,0.9833795013850416,0.9707602339181286,0.997326203208556,0.9804469273743016,0.9787234042553192,0.9826589595375722,0.9805194805194806,0.9939024390243902,0.9827586206896552,1.0,0.9809523809523808,0.992156862745098,0.9819004524886876,0.990990990990991,0.9934640522875816,0.9805825242718448,0.9943502824858758,0.990950226244344,0.9800995024875622
align-dinov2+1b-llama-chat-things+hyp-abl20cat-shuffled-7,0.9915814792543596,0.0,0.9875,0.9932885906040269,0.985663082437276,0.9945054945054944,0.9927536231884058,0.9906976744186048,0.9895104895104896,0.9844961240310076,1.0,0.990909090909091,0.9872881355932204,0.9866220735785952,0.9910313901345292,0.9951314508276532,0.9936102236421726,1.0,0.981651376146789,0.9965753424657534,0.9895287958115184,0.9918032786885246,0.9957446808510638,0.9963768115942028,0.990234375,1.0,0.9926739926739928,0.982532751091703,0.9791666666666666,0.9954128440366972,0.9948717948717948,0.982532751091703,0.9917355371900828,0.9960474308300395,0.9959839357429718,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-things+hyp-abl10-shuffled-218,0.9884986965189388,0.0,0.992248062015504,0.9903069466882068,0.9684684684684683,0.9936305732484076,0.995850622406639,0.9948717948717948,0.9878048780487804,0.9728506787330315,0.9906976744186048,0.988826815642458,0.984126984126984,0.9868995633187772,0.9942857142857144,0.99644128113879,0.992337164750958,0.9767441860465116,0.9803921568627452,1.0,1.0,0.9905660377358492,0.9852941176470588,0.990990990990991,0.9744186046511628,0.9953488372093025,0.9878542510121456,0.989821882951654,0.9748953974895398,0.9891891891891892,0.9936708860759492,0.9754901960784312,0.9896373056994818,1.0,1.0,0.9868073878627968,0.9722991689750692,0.9766081871345028,0.997326203208556,0.9916201117318436,0.9957446808510638,0.9855491329479767,0.987012987012987,1.0,0.971264367816092,1.0,0.9714285714285714,0.996078431372549,0.990950226244344,0.9864864864864864,1.0,0.970873786407767,0.9887005649717514,0.990950226244344,1.0
align-dinov2+1b-llama-things+hyp-abl30-local-shuffled-7,0.997802734375,0.0,0.989247311827957,1.0,1.0,0.9950980392156864,0.9928057553956836,0.9929078014184396,1.0,1.0,0.9924242424242424,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,0.9886363636363636,1.0,1.0,1.0,1.0,0.9935064935064936,1.0,1.0,1.0,0.9961538461538462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952153110047848,1.0,0.991150442477876,1.0,1.0,1.0,0.9958677685950412,1.0,1.0,0.988095238095238,0.9916666666666668,0.994186046511628,0.9883720930232558,1.0,0.9927536231884058,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl10-shuffled-7,0.9890354240147216,0.0,1.0,0.9935379644588044,0.9864864864864864,0.9904458598726116,0.979253112033195,0.9948717948717948,0.991869918699187,0.9773755656108596,0.986046511627907,0.994413407821229,0.9947089947089948,0.9956331877729258,1.0,0.9881376037959668,0.992337164750958,0.9709302325581396,0.9803921568627452,0.9960629921259844,1.0,0.9952830188679244,0.9901960784313726,0.9774774774774776,0.9883720930232558,0.9953488372093025,0.9838056680161944,0.9770992366412212,0.98744769874477,0.9837837837837838,1.0,0.9852941176470588,0.9948186528497408,0.9953271028037384,0.9948453608247424,0.9894459102902374,0.9889196675900276,0.9883040935672516,0.9946524064171124,0.994413407821229,0.9787234042553192,0.9739884393063584,1.0,1.0,0.9827586206896552,0.9876543209876544,0.9857142857142858,0.996078431372549,0.995475113122172,0.981981981981982,1.0,0.970873786407767,0.9943502824858758,0.990950226244344,0.9850746268656716
align-dinosiglip+1b-things+hyp-abl10cat-shuffled-218,0.9890946179193472,0.0,0.9875,0.9892617449664428,0.989247311827957,0.9917582417582418,0.9927536231884058,0.9953488372093025,,0.9883720930232558,,0.9818181818181818,0.9788135593220338,0.9899665551839464,0.9775784753363228,0.994157740993184,0.9840255591054312,0.99009900990099,0.9954128440366972,0.9863013698630136,,0.9959016393442623,1.0,,,0.9962825278810408,0.9743589743589745,,0.9895833333333334,0.9862385321100916,0.9948717948717948,0.9868995633187772,0.987603305785124,0.9960474308300395,1.0,0.9915433403805496,0.9952038369304556,0.9813084112149532,0.989106753812636,0.9782082324455206,0.9887218045112782,0.9852579852579852,1.0,1.0,0.99,1.0,0.9803149606299212,0.986159169550173,0.9699248120300752,0.9743589743589745,1.0,,,,
align-dinov2+500m-things+hyp-abl30-shuffled-7,0.9870288790993637,0.0,0.989247311827957,1.0,0.9857142857142858,0.9949748743718592,0.9863945578231292,1.0,0.9864864864864864,0.9562043795620438,0.9924242424242424,0.9652173913043478,0.959731543624161,0.9846153846153848,1.0,0.9909584086799276,0.9941520467836256,0.9642857142857144,1.0,1.0,0.9753086419753086,1.0,0.9915966386554622,0.98125,0.9922779922779924,1.0,0.9929078014184396,0.9845559845559846,0.9942528735632185,0.9917355371900828,0.9823008849557522,0.9758064516129032,0.9904761904761904,1.0,0.9923664122137404,0.971830985915493,0.991869918699187,0.9747899159663864,0.995049504950495,0.9952153110047848,0.9586206896551724,0.9676113360323888,0.9879518072289156,1.0,0.9775280898876404,1.0,0.9761904761904762,0.9875,0.9769230769230768,0.9850746268656716,1.0,0.9864864864864864,0.9913793103448276,0.9714285714285714,0.9908256880733946
align-dinov2+1b-things+hyp-abl30cat-shuffled-7,0.9880546075085324,0.0,,0.9892617449664428,,0.9945054945054944,,,0.9825174825174824,,0.9828326180257512,0.9954545454545456,0.9830508474576272,,,,0.9936102236421726,0.9801980198019802,,0.9863013698630136,0.9842931937172776,,0.9914893617021276,,0.986328125,0.9962825278810408,,,,,1.0,,,,,,0.9904076738609112,,0.9978213507625272,0.9830508474576272,0.9849624060150376,,0.9798994974874372,,,0.9951690821256038,0.9763779527559056,,,0.9853479853479854,,0.9760956175298804,,,
align-dinov2+1b-llama-things+hyp-abl50-local-shuffled-218,0.99800796812749,0.0,1.0,1.0,1.0,1.0,1.0,0.9871794871794872,1.0,0.9863013698630136,1.0,1.0,1.0,1.0,1.0,0.9966996699669968,0.989247311827957,1.0,1.0,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906542056074766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,1.0,0.984126984126984,0.9863013698630136,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl90-shuffled-42,0.9634146341463414,0.0,1.0,0.7857142857142857,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.9375,1.0,0.8823529411764706,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,1.0,0.9722222222222222,0.9,0.8571428571428571,1.0,0.9090909090909092,1.0,1.0,1.0,,0.9523809523809524,0.75,,1.0,0.8888888888888888,1.0,,,1.0,,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl70-local-shuffled-7,0.9955401387512388,0.0,1.0,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9894736842105264,1.0,1.0,1.0,1.0,1.0,0.935483870967742,1.0,1.0,1.0,1.0,1.0,0.9848484848484848,1.0,1.0,1.0,1.0,1.0,0.9487179487179488,1.0,0.9629629629629628,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl50-shuffled-7,0.9906997342781222,0.0,1.0,0.9949748743718592,0.987012987012987,1.0,1.0,0.988095238095238,0.987012987012987,0.9620253164556962,1.0,1.0,0.9649122807017544,0.9882352941176472,1.0,0.9900332225913622,1.0,0.9852941176470588,1.0,1.0,1.0,0.984375,0.9791666666666666,0.9866666666666668,0.9791666666666666,1.0,0.9852941176470588,0.9951690821256038,0.963855421686747,1.0,1.0,1.0,0.9682539682539684,0.9863013698630136,1.0,0.981132075471698,0.975609756097561,1.0,0.9913793103448276,1.0,0.9805825242718448,0.993006993006993,1.0,1.0,1.0,0.9787234042553192,1.0,1.0,1.0,0.9895833333333334,1.0,1.0,1.0,0.9863013698630136,1.0
align-dinosiglip+500m-things+hyp-abl30cat-shuffled-218,0.995164960182025,0.0,,0.995973154362416,,0.9972527472527472,,,0.986013986013986,,0.9914163090128756,1.0,0.9957627118644068,,,,0.9936102236421726,1.0,,1.0,1.0,,0.9957446808510638,,0.994140625,0.9925650557620818,,,,,0.9897435897435898,,,,,,1.0,,0.9978213507625272,0.9975786924939468,0.9924812030075189,,0.9949748743718592,,,0.9951690821256038,0.984251968503937,,,0.9926739926739928,,0.99601593625498,,,
align-dinov2+1b-things+hyp-abl70-shuffled-7,0.9886363636363636,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,0.9523809523809524,1.0,0.9846153846153848,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589743589745,1.0,0.9895833333333334,0.9387755102040816,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.9629629629629628,1.0,1.0,1.0,0.9859154929577464,1.0,0.9680851063829788,1.0,0.9642857142857144,1.0,1.0,0.903846153846154,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl50-shuffled-42,0.9909211691762622,0.0,1.0,0.9949748743718592,1.0,1.0,1.0,1.0,0.987012987012987,0.9620253164556962,1.0,1.0,1.0,0.9882352941176472,0.9824561403508772,0.9833887043189368,0.9894736842105264,0.9705882352941176,1.0,1.0,1.0,0.984375,1.0,0.9733333333333334,0.9861111111111112,1.0,1.0,0.9903381642512076,0.963855421686747,1.0,1.0,0.9848484848484848,1.0,1.0,1.0,0.9905660377358492,0.9878048780487804,0.9836065573770492,0.9913793103448276,0.9763779527559056,1.0,0.9790209790209792,1.0,1.0,1.0,1.0,1.0,0.991150442477876,0.987012987012987,0.9895833333333334,1.0,0.9887640449438202,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl30-shuffled-218,0.9892315222711698,0.0,0.967741935483871,1.0,0.9857142857142858,0.9899497487437184,0.9931972789115646,0.993103448275862,0.9932432432432432,0.978102189781022,0.9848484848484848,0.982608695652174,0.9865771812080536,1.0,1.0,0.9891500904159132,1.0,0.9761904761904762,0.9882352941176472,0.9873417721518988,0.9753086419753086,1.0,0.9915966386554622,0.9875,0.9884169884169884,1.0,0.9929078014184396,0.996138996138996,0.9540229885057472,0.9917355371900828,1.0,0.967741935483871,0.9904761904761904,0.9833333333333332,0.9847328244274808,0.9906103286384976,0.983739837398374,1.0,1.0,0.985645933014354,0.9655172413793104,0.9878542510121456,1.0,0.99,0.9662921348314608,1.0,0.9821428571428572,0.98125,0.9923076923076924,1.0,1.0,1.0,1.0,1.0,0.981651376146789
